,PropertyID,SaleDate,Town,Bedrooms,Bathroom,PropertyType,DistanceFromCBD,CarSpaces,Gardensqm,Landsqm,floorsqm,YearBuilt,Region,TownDensity,SalePrice
229,6028,12/08/2017,Liverpool,2,1.0,Flat,11.4,1.0,,1100.0,,,ZoneB,3578.0,440000.0
230,4071,10/09/2016,Penrith,2,1.0,Flat,6.1,1.0,55.0,1034.0,55.0,1950.0,ZoneB,13240.0,520000.0
231,6837,19/08/2017,Newcastle,2,1.0,House,7.3,1.0,,151.0,,,ZoneB,10412.0,708000.0
232,4319,04/06/2016,Denver,3,1.0,House,7.0,1.0,120.0,477.0,120.0,1960.0,ZoneC,6543.0,670000.0
233,3529,22/05/2016,Kellyville,3,2.0,House,11.2,1.0,177.0,527.0,177.0,1950.0,ZoneA,21650.0,921500.0
234,8816,10/02/2018,Osbourne Park,3,2.0,House,6.2,1.0,142.0,313.0,142.0,1910.0,ZoneC,6232.0,1285000.0
235,1421,06/08/2016,Chiswick,2,1.0,House,7.8,1.0,101.0,170.0,101.0,1890.0,ZoneA,11204.0,953000.0
236,5361,03/06/2017,Newcastle,3,1.0,House,7.3,2.0,169.0,554.0,169.0,1925.0,ZoneB,10412.0,1890000.0
237,2887,08/10/2016,Haberfield,2,1.0,Terrace,9.9,1.0,98.0,156.0,98.0,2004.0,ZoneA,7485.0,530000.0
238,3261,26/07/2016,Fairfield,2,,Terrace,8.8,,,,,,ZoneA,14577.0,530000.0
239,5748,27/05/2017,Waverly,4,1.0,House,10.3,2.0,163.0,606.0,163.0,1948.0,ZoneB,6938.0,1605000.0
240,5513,17/06/2017,Hillbrow,2,1.0,Flat,5.3,1.0,,1583.0,,1970.0,ZoneB,11308.0,762000.0
241,2648,14/05/2016,Osbourne Park,2,1.0,House,6.9,1.0,125.0,228.0,125.0,1910.0,ZoneC,6232.0,1015000.0
242,7240,07/10/2017,Darlington,2,1.0,Terrace,5.1,2.0,76.0,,76.0,2000.0,ZoneC,7570.0,685000.0
243,1610,16/04/2016,Granville,2,1.0,Flat,8.0,2.0,,502.0,,,ZoneC,9264.0,800000.0
244,6995,23/09/2017,Malabar,1,1.0,Flat,5.3,1.0,44.0,,44.0,1970.0,ZoneA,11364.0,385000.0
245,1353,18/06/2016,Carlingford,2,1.0,Flat,11.4,1.0,64.0,0.0,64.0,1970.0,ZoneB,7822.0,415000.0
246,9287,17/03/2018,Darlington,3,1.0,House,5.1,2.0,,517.0,,,ZoneC,7570.0,960000.0
247,3410,12/11/2016,Kellyville,2,1.0,Terrace,11.2,1.0,85.0,83.0,85.0,2010.0,ZoneA,21650.0,380000.0
248,366,04/06/2016,Kings Park,3,2.0,Terrace,13.0,1.0,,418.0,,1925.0,ZoneB,6795.0,900000.0
249,7765,28/10/2017,Abbotsford,3,2.0,House,8.4,1.0,,,,,ZoneB,8801.0,1479000.0
250,3993,27/06/2016,Heckenberg,2,1.0,Flat,3.3,1.0,,0.0,,,ZoneB,14887.0,660000.0
251,608,17/09/2016,Preston,3,1.0,House,13.9,3.0,140.0,780.0,140.0,1940.0,ZoneB,10969.0,900000.0
252,8682,09/12/2017,Abbotsford,3,2.0,House,8.4,6.0,,673.0,,,ZoneB,8801.0,1710000.0
253,7910,11/11/2017,Waverly,5,2.0,House,10.3,2.0,,,,1940.0,ZoneB,6938.0,1950000.0
254,1713,07/05/2016,Darlington,2,1.0,House,6.4,1.0,,0.0,,1968.0,ZoneC,7570.0,375000.0
255,1601,15/10/2016,Granville,3,1.0,Terrace,8.0,2.0,142.0,190.0,142.0,1999.0,ZoneC,9264.0,720000.0
256,5008,06/05/2017,Kellyville,3,1.0,House,11.2,1.0,,547.0,,,ZoneA,21650.0,725000.0
257,8245,25/11/2017,Preston,4,,House,13.8,,,,,,ZoneB,10969.0,1435000.0
258,6150,15/07/2017,Leichhardt,3,1.0,House,7.0,1.0,,508.0,,,ZoneA,8870.0,1236000.0
259,2811,22/08/2016,Malabar,2,1.0,House,5.5,2.0,86.0,306.0,86.0,1910.0,ZoneA,11364.0,1095000.0
260,3215,17/09/2016,Fairfield,3,1.0,House,8.8,2.0,,555.0,,,ZoneA,14577.0,1040000.0
261,958,19/11/2016,Waverly,3,2.0,House,10.7,2.0,,486.0,,,ZoneB,6938.0,1400000.0
262,845,27/11/2016,Double Bay,2,1.0,Flat,11.2,1.0,,0.0,,,ZoneB,10579.0,850000.0
263,8304,25/11/2017,Enfield,3,1.0,House,11.2,2.0,,615.0,,,ZoneA,8870.0,667000.0
264,420,17/09/2016,Kings Park,3,2.0,Terrace,13.0,2.0,,309.0,,,ZoneB,6795.0,1275000.0
265,5979,12/08/2017,Pennant Hills,2,2.0,Flat,7.7,1.0,,245.0,,,ZoneB,8920.0,881000.0
266,6866,19/08/2017,Abbotsford,3,2.0,House,8.4,1.0,123.0,460.0,123.0,1910.0,ZoneB,8801.0,1800000.0
267,7812,28/10/2017,Kellyville,3,,Terrace,12.0,,,,,,ZoneA,21650.0,620000.0
268,2774,14/05/2016,Malabar,3,1.0,House,5.5,2.0,,380.0,,,ZoneA,11364.0,926000.0
269,3141,07/05/2016,Fairfield,2,1.0,House,8.8,1.0,102.0,356.0,102.0,1940.0,ZoneA,14577.0,850000.0
270,1564,07/11/2016,Granville,2,1.0,House,8.0,0.0,,634.0,,,ZoneC,9264.0,1315000.0
271,5026,13/05/2017,Kellyville,2,,House,11.2,,,,,,ZoneA,21650.0,980000.0
272,5507,17/06/2017,Enfield,4,1.0,House,11.2,3.0,133.0,697.0,133.0,1960.0,ZoneA,8870.0,780000.0
273,2921,16/07/2016,Haberfield,3,,House,9.9,,,,,,ZoneA,7485.0,640000.0
274,8495,06/01/2018,Hillbrow,2,,Flat,5.3,,,,,,ZoneB,11308.0,525000.0
275,966,22/05/2016,Waverly,5,,House,10.7,,,,,,ZoneB,6938.0,2560000.0
276,2066,24/09/2016,Enfield,3,2.0,House,13.0,2.0,146.0,585.0,146.0,1975.0,ZoneA,8870.0,570000.0
277,1166,03/12/2016,Pennant Hills,2,1.0,Flat,7.8,1.0,87.0,137.0,87.0,1970.0,ZoneB,8920.0,729000.0
278,3757,17/09/2016,Surrey Hills,3,1.0,House,2.6,2.0,,332.0,,,ZoneA,14949.0,1765000.0
279,1268,27/11/2016,Pennant Hills,2,1.0,Flat,7.8,1.0,,0.0,,,ZoneB,8920.0,810000.0
280,9352,17/03/2018,Fairfield,2,,Flat,8.4,,,,,,ZoneA,14577.0,350000.0
281,3403,11/02/2017,Kellyville,2,1.0,Terrace,11.2,1.0,72.0,0.0,72.0,2016.0,ZoneA,21650.0,350000.0
282,3318,03/12/2016,Kellyville,3,2.0,House,11.2,2.0,272.0,676.0,272.0,1950.0,ZoneA,21650.0,1025000.0
283,2151,15/10/2016,Denistone,2,1.0,House,13.7,1.0,,319.0,,,ZoneB,5454.0,1690000.0
284,9061,10/03/2018,Darlington,1,,Flat,5.1,,,,,,ZoneC,7570.0,245000.0
285,1609,15/10/2016,Granville,2,,Terrace,8.0,,,,,,ZoneC,9264.0,580000.0
286,5273,01/07/2017,Surrey Hills,1,,Flat,2.4,,,,,,ZoneA,14949.0,458000.0
287,9235,17/03/2018,Double Bay,3,1.0,House,10.5,1.0,,535.0,,,ZoneB,10579.0,1770000.0
288,3891,07/11/2016,Heckenberg,1,1.0,Flat,3.3,1.0,,0.0,,2000.0,ZoneB,14887.0,480000.0
289,4216,12/11/2016,Leichhardt,1,1.0,Flat,6.5,1.0,,0.0,,,ZoneA,8870.0,277500.0
290,824,22/05/2016,Double Bay,5,,House,11.2,,,,,,ZoneB,10579.0,2790000.0
291,2805,19/11/2016,Malabar,3,1.0,House,5.5,0.0,,279.0,,,ZoneA,11364.0,980000.0
292,9594,24/02/2018,Surrey Hills,2,1.0,House,2.4,0.0,72.0,124.0,72.0,1915.0,ZoneA,14949.0,1185000.0
293,5358,03/06/2017,Granville,3,,Terrace,7.5,,,,,,ZoneC,9264.0,806000.0
294,4380,25/02/2017,Denver,4,2.0,House,7.0,2.0,,431.0,,,ZoneC,6543.0,1028000.0
295,8441,06/01/2018,Waverly,2,1.0,House,10.3,2.0,,,,,ZoneB,6938.0,950000.0
296,2659,16/04/2016,Osbourne Park,4,3.0,House,6.9,2.0,,475.0,,,ZoneC,6232.0,1310000.0
297,9210,17/03/2018,Chipping Norton,4,3.0,Terrace,9.7,3.0,187.0,270.0,187.0,2009.0,ZoneB,7809.0,1450000.0
298,3491,18/03/2017,Kellyville,3,1.0,Flat,11.2,2.0,97.0,159.0,97.0,1970.0,ZoneA,21650.0,470000.0
299,5153,29/04/2017,Leichhardt,2,,Flat,6.5,,,,,,ZoneA,8870.0,421000.0
300,986,27/11/2016,Waverly,2,1.0,House,10.7,2.0,117.0,660.0,117.0,1930.0,ZoneB,6938.0,1813000.0
301,6656,16/09/2017,Pennant Hills,6,3.0,House,7.7,2.0,283.0,794.0,283.0,1970.0,ZoneB,8920.0,2835000.0
302,3797,22/08/2016,Surrey Hills,3,1.0,House,2.6,1.0,102.0,181.0,102.0,1900.0,ZoneA,14949.0,1270000.0
303,2522,08/10/2016,Abbotsford,2,1.0,Flat,11.2,1.0,,92.0,,,ZoneB,8801.0,720000.0
304,5032,13/05/2017,Kellyville,2,1.0,Flat,11.2,1.0,85.0,143.0,85.0,2009.0,ZoneA,21650.0,490000.0
305,9118,17/02/2018,Granville,4,2.0,House,7.5,2.0,,763.0,,,ZoneC,9264.0,1800000.0
306,2813,23/04/2016,Malabar,1,1.0,Flat,5.5,1.0,,0.0,,,ZoneA,11364.0,370000.0
307,8251,25/11/2017,Preston,3,,Terrace,13.8,,,,,,ZoneB,10969.0,1060000.0
308,7054,23/09/2017,Penrith,2,,House,5.0,,,,,,ZoneB,13240.0,1200000.0
309,616,18/03/2017,Preston,3,2.0,House,13.9,2.0,143.0,213.0,143.0,2003.0,ZoneB,10969.0,823000.0
310,4388,27/06/2016,Denver,2,1.0,House,7.0,1.0,114.0,435.0,114.0,1950.0,ZoneC,6543.0,780000.0
311,5039,20/05/2017,Kellyville,1,,House,11.2,,,,,,ZoneA,21650.0,315000.0
312,8365,25/11/2017,Fairfield,3,1.0,House,8.4,2.0,,,,,ZoneA,14577.0,860000.0
313,9492,24/02/2018,Newcastle,3,2.0,House,7.3,1.0,,323.0,,,ZoneB,10412.0,1480000.0
314,1756,18/06/2016,Darlington,2,1.0,Flat,6.4,1.0,75.0,0.0,75.0,2007.0,ZoneC,7570.0,370000.0
315,2435,22/05/2016,Wapping,3,1.0,Flat,5.6,1.0,,0.0,,,ZoneB,10331.0,720000.0
316,9608,24/02/2018,Penrith,2,,House,5.0,,,,,,ZoneB,13240.0,722000.0
317,1500,25/02/2017,Chiswick,3,1.0,House,7.8,3.0,80.0,206.0,80.0,1945.0,ZoneA,11204.0,1130000.0
318,7685,28/10/2017,Waverly,3,,Terrace,10.3,,,,,,ZoneB,6938.0,1355000.0
319,9620,24/02/2018,Denver,4,1.0,House,6.3,3.0,,593.0,,,ZoneC,6543.0,1480000.0
320,7427,14/10/2017,Fairfield,2,,House,8.4,,,,,,ZoneA,14577.0,678250.0
321,7161,26/08/2017,Liverpool,3,2.0,House,11.4,3.0,,540.0,,,ZoneB,3578.0,1510000.0
322,2615,07/05/2016,Osbourne Park,3,,Flat,6.9,,,,,,ZoneC,6232.0,1475000.0
323,2109,03/12/2016,Denistone,3,1.0,House,13.7,2.0,109.0,289.0,109.0,1998.0,ZoneB,5454.0,1003500.0
324,115,03/12/2016,Oyster Bay,2,2.0,House,9.7,2.0,,0.0,,,ZoneB,5682.0,1215000.0
325,2186,25/02/2017,Denistone,2,2.0,Flat,13.7,1.0,70.0,0.0,70.0,2007.0,ZoneB,5454.0,450000.0
326,9078,10/03/2018,Heckenberg,1,,Flat,2.7,,,,,,ZoneB,14887.0,550000.0
327,1319,11/02/2017,Carlingford,2,,Flat,11.4,,,,,,ZoneB,7822.0,576800.0
328,635,19/11/2016,Preston,3,2.0,Terrace,13.9,2.0,160.0,230.0,160.0,2012.0,ZoneB,10969.0,935000.0
329,1597,14/05/2016,Granville,3,1.0,House,8.0,1.0,,464.0,,,ZoneC,9264.0,980000.0
330,129,07/05/2016,Oyster Bay,3,1.0,House,9.7,1.0,110.0,188.0,110.0,1970.0,ZoneB,5682.0,700000.0
331,6440,03/09/2017,Haberfield,3,1.0,House,8.5,2.0,,673.0,,1970.0,ZoneA,7485.0,1010000.0
332,5583,24/06/2017,Chipping Norton,5,3.0,House,9.7,2.0,168.0,836.0,168.0,1970.0,ZoneB,7809.0,3200000.0
333,1435,08/10/2016,Chiswick,3,2.0,House,7.8,1.0,178.0,417.0,178.0,1940.0,ZoneA,11204.0,1064000.0
334,6929,23/09/2017,Greenwich,3,1.0,House,5.2,2.0,,,,,ZoneA,11918.0,1360000.0
335,7847,28/10/2017,Penrith,3,,House,5.0,,,,,,ZoneB,13240.0,2100000.0
336,3002,04/03/2017,Chester Hill,4,3.0,House,3.8,1.0,237.0,323.0,237.0,1935.0,ZoneB,8648.0,1915000.0
337,6839,19/08/2017,Newcastle,2,1.0,House,7.3,2.0,107.0,,107.0,1990.0,ZoneB,10412.0,820000.0
338,8698,09/12/2017,Haberfield,2,,Flat,8.5,,,,,,ZoneA,7485.0,555000.0
339,7078,26/08/2017,Preston,4,2.0,House,13.8,2.0,201.0,,201.0,1956.0,ZoneB,10969.0,1655000.0
340,9425,24/02/2018,Preston,4,2.0,House,13.8,4.0,,639.0,,,ZoneB,10969.0,1250000.0
341,1037,10/12/2016,Greenwich,2,,Flat,5.2,,,,,,ZoneA,11918.0,605000.0
342,2167,18/06/2016,Denistone,1,,Flat,13.7,,,,,,ZoneB,5454.0,390000.0
343,4310,04/03/2017,Denver,2,1.0,House,7.0,1.0,105.0,220.0,105.0,1910.0,ZoneC,6543.0,1000000.0
344,3155,08/10/2016,Fairfield,3,2.0,House,8.8,1.0,,164.0,,,ZoneA,14577.0,550000.0
345,2746,10/09/2016,Malabar,3,1.0,House,5.5,2.0,,497.0,,,ZoneA,11364.0,990000.0
346,3739,15/10/2016,Surrey Hills,2,1.0,House,2.6,0.0,54.0,139.0,54.0,1920.0,ZoneA,14949.0,905000.0
347,5114,08/04/2017,Penrith,2,1.0,House,6.1,0.0,74.0,135.0,74.0,1930.0,ZoneB,13240.0,1120000.0
348,7358,14/10/2017,Granville,4,2.0,House,7.5,6.0,,936.0,,,ZoneC,9264.0,1900000.0
349,1994,10/12/2016,Enfield,3,1.0,House,13.0,4.0,140.0,734.0,140.0,1960.0,ZoneA,8870.0,670000.0
350,5331,03/06/2017,Pennant Hills,4,,House,7.7,,,,,,ZoneB,8920.0,2960000.0
351,2719,04/03/2017,Malabar,3,2.0,House,5.5,4.0,,613.0,,,ZoneA,11364.0,1980000.0
352,2756,12/06/2016,Malabar,4,2.0,House,5.5,2.0,,282.0,,,ZoneA,11364.0,1310000.0
353,6328,29/07/2017,Leichhardt,3,2.0,House,7.0,2.0,,333.0,,,ZoneA,8870.0,1000000.0
354,8551,06/01/2018,Surrey Hills,3,2.0,House,2.4,2.0,,,,,ZoneA,14949.0,1490000.0
355,4624,22/04/2017,Greenwich,2,1.0,Terrace,5.2,1.0,,109.0,,2011.0,ZoneA,11918.0,600000.0
356,1233,18/06/2016,Pennant Hills,2,1.0,House,7.8,4.0,,368.0,,,ZoneB,8920.0,1800000.0
357,6592,09/09/2017,Surrey Hills,1,,Flat,2.4,,,,,,ZoneA,14949.0,415000.0
358,7802,28/10/2017,Fairfield,3,1.0,House,8.4,1.0,0.0,501.0,0.0,1960.0,ZoneA,14577.0,833000.0
359,3402,11/02/2017,Kellyville,2,1.0,House,11.2,2.0,92.0,229.0,92.0,1970.0,ZoneA,21650.0,555000.0
360,4225,15/10/2016,Leichhardt,3,2.0,House,6.5,2.0,97.0,397.0,97.0,1920.0,ZoneA,8870.0,1265000.0
361,8115,18/11/2017,Newcastle,3,,Flat,7.3,,,,,,ZoneB,10412.0,1105000.0
362,7144,26/08/2017,Wapping,3,1.0,Flat,5.4,1.0,,,,1993.0,ZoneB,10331.0,650000.0
363,6149,15/07/2017,Leichhardt,3,,House,7.0,,,,,,ZoneA,8870.0,800000.0
364,8201,18/11/2017,Heckenberg,2,,Flat,2.7,,,,,,ZoneB,14887.0,1950000.0
365,8041,18/11/2017,Chipping Norton,4,2.0,House,9.7,4.0,,664.0,,,ZoneB,7809.0,1930000.0
366,8056,18/11/2017,Preston,2,,House,13.8,,,,,,ZoneB,10969.0,890000.0
367,3179,12/11/2016,Fairfield,3,1.0,House,8.8,1.0,,244.0,,,ZoneA,14577.0,485000.0
368,2205,28/08/2016,Denistone,3,,House,13.7,,,,,,ZoneB,5454.0,1880000.0
369,2818,24/09/2016,Malabar,3,1.0,House,5.5,1.0,,335.0,,,ZoneA,11364.0,1400000.0
370,1595,14/05/2016,Granville,3,,Terrace,8.0,,,,,,ZoneC,9264.0,870000.0
371,4091,13/08/2016,Penrith,2,1.0,Flat,6.1,1.0,70.0,0.0,70.0,2003.0,ZoneB,13240.0,540000.0
372,6398,03/09/2017,Newcastle,3,2.0,House,7.3,2.0,170.0,400.0,170.0,1900.0,ZoneB,10412.0,1300000.0
373,793,16/04/2016,Double Bay,2,1.0,Flat,11.2,1.0,,131.0,,,ZoneB,10579.0,800000.0
374,6872,19/08/2017,Haberfield,3,,Terrace,8.5,,,,,,ZoneA,7485.0,685000.0
375,8557,06/01/2018,Surrey Hills,1,,Flat,2.4,,,,,,ZoneA,14949.0,530000.0
376,7658,28/10/2017,Preston,2,,Flat,13.8,,,,,,ZoneB,10969.0,748000.0
377,6573,09/09/2017,Fairfield,2,1.0,House,8.4,2.0,,,,,ZoneA,14577.0,950000.0
378,7082,26/08/2017,Preston,4,1.0,House,13.8,2.0,,,,,ZoneB,10969.0,1200000.0
379,5422,03/06/2017,Surrey Hills,3,1.0,House,2.4,1.0,,294.0,,,ZoneA,14949.0,1676000.0
380,5178,22/04/2017,Denver,4,,Terrace,7.0,,,,,,ZoneC,6543.0,930000.0
381,3349,07/05/2016,Kellyville,2,,Terrace,11.2,,,,,,ZoneA,21650.0,475000.0
382,9038,03/03/2018,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,560000.0
383,8107,18/11/2017,Granville,2,,Flat,7.5,,,,,,ZoneC,9264.0,440000.0
384,7109,26/08/2017,Pennant Hills,4,2.0,House,7.7,2.0,,671.0,,1914.0,ZoneB,8920.0,2385000.0
385,4854,08/04/2017,Abbotsford,4,2.0,House,11.2,2.0,214.0,709.0,214.0,1910.0,ZoneB,8801.0,3200000.0
386,2378,10/09/2016,Wapping,4,2.0,House,5.6,2.0,220.0,603.0,220.0,1930.0,ZoneB,10331.0,2550000.0
387,7076,26/08/2017,Preston,3,1.0,House,13.8,2.0,,,,,ZoneB,10969.0,1372500.0
388,7156,26/08/2017,Osbourne Park,4,1.0,House,6.2,1.0,129.0,449.0,129.0,1910.0,ZoneC,6232.0,1305000.0
389,563,12/11/2016,Preston,3,1.0,House,13.9,1.0,,732.0,,,ZoneB,10969.0,1165000.0
390,8700,09/12/2017,Haberfield,2,1.0,House,8.5,1.0,,436.0,,,ZoneA,7485.0,825500.0
391,5085,06/05/2017,Heckenberg,3,2.0,Flat,3.3,2.0,15.0,15.0,15.0,,ZoneB,14887.0,1320000.0
392,7409,14/10/2017,Liverpool,4,2.0,House,11.4,2.0,,659.0,,1920.0,ZoneB,3578.0,1920000.0
393,35,12/11/2016,Tempe,3,2.0,House,5.9,2.0,120.0,440.0,120.0,1955.0,ZoneC,6567.0,1000000.0
394,7673,28/10/2017,Double Bay,3,2.0,House,10.5,2.0,262.0,525.0,262.0,1935.0,ZoneB,10579.0,2100000.0
395,7848,28/10/2017,Leichhardt,2,1.0,House,7.0,3.0,100.0,667.0,100.0,1955.0,ZoneA,8870.0,1170000.0
396,139,10/09/2016,Oyster Bay,3,,Terrace,9.7,,,,,,ZoneB,5682.0,1500000.0
397,8153,18/11/2017,Osbourne Park,5,,House,6.2,,,,,,ZoneC,6232.0,2510000.0
398,505,04/06/2016,Preston,3,2.0,Terrace,13.9,2.0,141.0,292.0,141.0,2012.0,ZoneB,10969.0,830000.0
399,9031,03/03/2018,Heckenberg,2,,Flat,2.7,,,,,,ZoneB,14887.0,820000.0
400,9217,17/03/2018,Kings Park,2,1.0,House,11.4,2.0,,595.0,,,ZoneB,6795.0,1320000.0
401,8867,03/03/2018,Preston,4,3.0,Terrace,13.8,2.0,252.0,354.0,252.0,2014.0,ZoneB,10969.0,1282000.0
402,8374,25/11/2017,Kellyville,3,1.0,House,12.0,1.0,,818.0,,,ZoneA,21650.0,1210000.0
403,8327,25/11/2017,Abbotsford,4,2.0,House,8.4,3.0,303.0,836.0,303.0,1910.0,ZoneB,8801.0,3350000.0
404,2920,16/04/2016,Haberfield,2,,Terrace,9.9,,,,,,ZoneA,7485.0,515000.0
405,7185,26/08/2017,Kellyville,3,2.0,House,12.0,2.0,,,,,ZoneA,21650.0,600000.0
406,1951,03/09/2016,Enfield,3,1.0,House,13.0,2.0,118.0,696.0,118.0,1960.0,ZoneA,8870.0,610000.0
407,2868,04/03/2017,Haberfield,3,1.0,House,9.9,1.0,,505.0,,,ZoneA,7485.0,767000.0
408,2442,23/04/2016,Wapping,3,,House,5.6,,,,,,ZoneB,10331.0,2215000.0
409,4337,12/11/2016,Denver,3,1.0,House,7.0,2.0,,442.0,,1940.0,ZoneC,6543.0,1050000.0
410,2027,17/09/2016,Enfield,3,1.0,House,13.0,4.0,102.0,704.0,102.0,1960.0,ZoneA,8870.0,703000.0
411,9355,17/03/2018,Kellyville,3,1.0,House,12.0,3.0,,625.0,,,ZoneA,21650.0,1022000.0
412,7269,07/10/2017,Haberfield,2,,House,8.5,,,,,,ZoneA,7485.0,530000.0
413,9027,03/03/2018,Heckenberg,4,2.0,House,2.7,2.0,212.0,237.0,212.0,1900.0,ZoneB,14887.0,2910000.0
414,7139,26/08/2017,Hillbrow,2,1.0,Flat,5.3,1.0,,,,,ZoneB,11308.0,838000.0
415,2604,30/07/2016,Abbotsford,2,2.0,Terrace,11.2,1.0,120.0,0.0,120.0,2015.0,ZoneB,8801.0,650000.0
416,6382,03/09/2017,Chiswick,2,2.0,Terrace,6.7,1.0,97.0,,97.0,2008.0,ZoneA,11204.0,685000.0
417,3939,15/10/2016,Heckenberg,3,1.0,Flat,3.3,1.0,,0.0,,1970.0,ZoneB,14887.0,740000.0
418,4866,06/05/2017,Osbourne Park,1,1.0,Flat,6.9,1.0,,0.0,,,ZoneC,6232.0,296000.0
419,3299,30/07/2016,Fairfield,4,2.0,House,8.8,2.0,150.0,500.0,150.0,1950.0,ZoneA,14577.0,750000.0
420,2623,10/09/2016,Osbourne Park,4,2.0,House,6.9,1.0,152.0,431.0,152.0,1906.0,ZoneC,6232.0,1530000.0
421,7734,28/10/2017,Newcastle,2,1.0,House,7.3,1.0,,111.0,,,ZoneB,10412.0,1055000.0
422,3633,28/08/2016,Kellyville,4,1.0,House,11.2,2.0,134.0,561.0,134.0,1960.0,ZoneA,21650.0,680000.0
423,7731,28/10/2017,Darlington,2,,Flat,5.1,,,,,,ZoneC,7570.0,465000.0
424,8090,18/11/2017,Chiswick,3,1.0,House,6.7,2.0,122.0,391.0,122.0,1940.0,ZoneA,11204.0,970000.0
425,4555,08/04/2017,Double Bay,3,2.0,House,11.2,2.0,,393.0,,,ZoneB,10579.0,2140000.0
426,7638,28/10/2017,Chipping Norton,6,3.0,House,9.7,3.0,,,,,ZoneB,7809.0,2900000.0
427,4132,19/11/2016,Penrith,2,1.0,Flat,6.1,1.0,,0.0,,,ZoneB,13240.0,535000.0
428,916,12/11/2016,Waverly,3,2.0,House,10.7,2.0,121.0,401.0,121.0,1926.0,ZoneB,6938.0,1301000.0
429,2178,19/11/2016,Denistone,5,3.0,House,13.7,2.0,323.0,694.0,323.0,2011.0,ZoneB,5454.0,2980000.0
430,6523,09/09/2017,Newcastle,2,1.0,Flat,7.3,1.0,,,,,ZoneB,10412.0,652500.0
431,2397,13/08/2016,Wapping,2,,Flat,5.6,,,,,,ZoneB,10331.0,725000.0
432,535,08/10/2016,Preston,3,1.0,House,13.9,2.0,,818.0,,,ZoneB,10969.0,1355000.0
433,5266,01/07/2017,Kellyville,3,2.0,House,12.0,5.0,,537.0,,,ZoneA,21650.0,825000.0
434,7426,14/10/2017,Fairfield,2,,Flat,8.4,,,,,,ZoneA,14577.0,541000.0
435,6648,16/09/2017,Greenwich,2,1.0,Flat,5.2,1.0,61.0,,61.0,1970.0,ZoneA,11918.0,495000.0
436,5316,03/06/2017,Double Bay,3,1.0,Flat,10.5,1.0,,164.0,,1970.0,ZoneB,10579.0,897000.0
437,3312,03/12/2016,Kellyville,3,1.0,House,11.2,1.0,86.0,535.0,86.0,1950.0,ZoneA,21650.0,723000.0
438,5848,27/05/2017,Kellyville,3,1.0,House,12.0,2.0,,700.0,,,ZoneA,21650.0,817000.0
439,5784,27/05/2017,Newcastle,3,2.0,House,7.3,2.0,,0.0,,,ZoneB,10412.0,1440000.0
440,8972,03/03/2018,Liverpool,2,,Flat,11.4,,,,,,ZoneB,3578.0,535000.0
441,9386,17/03/2018,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,713000.0
442,8570,06/01/2018,Leichhardt,3,1.0,House,7.0,1.0,,564.0,,,ZoneA,8870.0,1455000.0
443,219,03/09/2016,Chipping Norton,4,,Flat,9.2,,,,,,ZoneB,7809.0,1450000.0
444,5455,17/06/2017,Chipping Norton,3,2.0,Flat,9.7,2.0,,0.0,,,ZoneB,7809.0,1420000.0
445,4893,08/04/2017,Malabar,2,1.0,House,5.5,2.0,110.0,228.0,110.0,2004.0,ZoneA,11364.0,995000.0
446,5112,08/04/2017,Penrith,2,2.0,Flat,6.1,1.0,84.0,2920.0,84.0,2006.0,ZoneB,13240.0,610500.0
447,6762,16/09/2017,Surrey Hills,2,2.0,House,2.4,1.0,,,,,ZoneA,14949.0,1276000.0
448,3267,27/06/2016,Fairfield,4,2.0,House,8.8,1.0,,0.0,,,ZoneA,14577.0,660000.0
449,982,27/11/2016,Waverly,3,,Terrace,10.7,,,,,,ZoneB,6938.0,1470000.0
450,1526,28/05/2016,Chiswick,4,1.0,House,7.8,2.0,164.0,633.0,164.0,1990.0,ZoneA,11204.0,1150000.0
451,8613,09/12/2017,Greenwich,3,1.0,House,5.2,,111.0,,111.0,1890.0,ZoneA,11918.0,1025000.0
452,3525,19/11/2016,Kellyville,3,,House,11.2,,,,,,ZoneA,21650.0,810000.0
453,5879,08/07/2017,Double Bay,3,2.0,Flat,10.5,2.0,,0.0,,2011.0,ZoneB,10579.0,1180000.0
454,1120,24/09/2016,Greenwich,2,1.0,Flat,5.2,1.0,66.0,0.0,66.0,1950.0,ZoneA,11918.0,575000.0
455,4268,24/09/2016,Leichhardt,3,2.0,House,6.5,1.0,377.0,377.0,377.0,1920.0,ZoneA,8870.0,1570000.0
456,7511,21/10/2017,Pennant Hills,4,1.0,House,7.7,1.0,,599.0,,,ZoneB,8920.0,1670000.0
457,576,14/05/2016,Preston,4,2.0,House,13.9,1.0,190.0,274.0,190.0,2004.0,ZoneB,10969.0,1100000.0
458,8522,06/01/2018,Chester Hill,3,,Terrace,3.5,,,,,,ZoneB,8648.0,1525000.0
459,5239,01/07/2017,Wapping,2,1.0,House,5.4,2.0,,901.0,,,ZoneB,10331.0,758000.0
460,8519,06/01/2018,Haberfield,2,,Flat,8.5,,,,,,ZoneA,7485.0,585000.0
461,6427,03/09/2017,Wapping,4,2.0,House,5.4,2.0,,,,,ZoneB,10331.0,3400000.0
462,8722,09/12/2017,Fairfield,3,1.0,House,8.4,1.0,,,,,ZoneA,14577.0,700000.0
